station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,pressure
Shivajinagar AWS,18.5308,73.8474,16-05-2024 16:45,2024-05-16 16:45:00,2024,5,16,16,137,951.27
Shivajinagar AWS,18.5308,73.8474,16-05-2024 16:50,2024-05-16 16:50:00,2024,5,16,16,137,951.33
Shivajinagar AWS,18.5308,73.8474,16-05-2024 16:55,2024-05-16 16:55:00,2024,5,16,16,137,951.44
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:00,2024-05-16 17:00:00,2024,5,16,17,137,951.61
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:05,2024-05-16 17:05:00,2024,5,16,17,137,951.73
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:10,2024-05-16 17:10:00,2024,5,16,17,137,951.71
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:15,2024-05-16 17:15:00,2024,5,16,17,137,951.79
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:20,2024-05-16 17:20:00,2024,5,16,17,137,951.83
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:25,2024-05-16 17:25:00,2024,5,16,17,137,951.76
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:30,2024-05-16 17:30:00,2024,5,16,17,137,951.83
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:35,2024-05-16 17:35:00,2024,5,16,17,137,952.02
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:40,2024-05-16 17:40:00,2024,5,16,17,137,952.05
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:45,2024-05-16 17:45:00,2024,5,16,17,137,951.95
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:50,2024-05-16 17:50:00,2024,5,16,17,137,951.98
Shivajinagar AWS,18.5308,73.8474,16-05-2024 17:55,2024-05-16 17:55:00,2024,5,16,17,137,951.91
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:00,2024-05-16 18:00:00,2024,5,16,18,137,952.01
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:05,2024-05-16 18:05:00,2024,5,16,18,137,952.08
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:10,2024-05-16 18:10:00,2024,5,16,18,137,952.09
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:15,2024-05-16 18:15:00,2024,5,16,18,137,952.08
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:20,2024-05-16 18:20:00,2024,5,16,18,137,952.08
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:25,2024-05-16 18:25:00,2024,5,16,18,137,952.1
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:30,2024-05-16 18:30:00,2024,5,16,18,137,952.05
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:35,2024-05-16 18:35:00,2024,5,16,18,137,951.95
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:40,2024-05-16 18:40:00,2024,5,16,18,137,952.06
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:45,2024-05-16 18:45:00,2024,5,16,18,137,952.03
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:50,2024-05-16 18:50:00,2024,5,16,18,137,952.05
Shivajinagar AWS,18.5308,73.8474,16-05-2024 18:55,2024-05-16 18:55:00,2024,5,16,18,137,952.08
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:00,2024-05-16 19:00:00,2024,5,16,19,137,952.1
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:05,2024-05-16 19:05:00,2024,5,16,19,137,952.0
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:10,2024-05-16 19:10:00,2024,5,16,19,137,951.87
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:15,2024-05-16 19:15:00,2024,5,16,19,137,951.82
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:20,2024-05-16 19:20:00,2024,5,16,19,137,951.85
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:25,2024-05-16 19:25:00,2024,5,16,19,137,951.78
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:30,2024-05-16 19:30:00,2024,5,16,19,137,951.75
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:35,2024-05-16 19:35:00,2024,5,16,19,137,951.91
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:40,2024-05-16 19:40:00,2024,5,16,19,137,951.74
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:45,2024-05-16 19:45:00,2024,5,16,19,137,951.66
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:50,2024-05-16 19:50:00,2024,5,16,19,137,951.8
Shivajinagar AWS,18.5308,73.8474,16-05-2024 19:55,2024-05-16 19:55:00,2024,5,16,19,137,951.77
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:00,2024-05-16 20:00:00,2024,5,16,20,137,951.68
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:05,2024-05-16 20:05:00,2024,5,16,20,137,951.74
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:10,2024-05-16 20:10:00,2024,5,16,20,137,951.71
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:15,2024-05-16 20:15:00,2024,5,16,20,137,951.65
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:20,2024-05-16 20:20:00,2024,5,16,20,137,951.62
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:25,2024-05-16 20:25:00,2024,5,16,20,137,951.53
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:30,2024-05-16 20:30:00,2024,5,16,20,137,951.4
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:35,2024-05-16 20:35:00,2024,5,16,20,137,951.35
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:40,2024-05-16 20:40:00,2024,5,16,20,137,951.23
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:45,2024-05-16 20:45:00,2024,5,16,20,137,951.19
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:50,2024-05-16 20:50:00,2024,5,16,20,137,951.17
Shivajinagar AWS,18.5308,73.8474,16-05-2024 20:55,2024-05-16 20:55:00,2024,5,16,20,137,951.19
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:00,2024-05-16 21:00:00,2024,5,16,21,137,951.23
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:05,2024-05-16 21:05:00,2024,5,16,21,137,951.14
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:10,2024-05-16 21:10:00,2024,5,16,21,137,951.12
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:15,2024-05-16 21:15:00,2024,5,16,21,137,951.1
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:20,2024-05-16 21:20:00,2024,5,16,21,137,951.07
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:25,2024-05-16 21:25:00,2024,5,16,21,137,950.96
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:30,2024-05-16 21:30:00,2024,5,16,21,137,950.82
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:35,2024-05-16 21:35:00,2024,5,16,21,137,950.8
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:40,2024-05-16 21:40:00,2024,5,16,21,137,950.6
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:45,2024-05-16 21:45:00,2024,5,16,21,137,950.52
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:50,2024-05-16 21:50:00,2024,5,16,21,137,950.25
Shivajinagar AWS,18.5308,73.8474,16-05-2024 21:55,2024-05-16 21:55:00,2024,5,16,21,137,950.1
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:00,2024-05-16 22:00:00,2024,5,16,22,137,949.98
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:05,2024-05-16 22:05:00,2024,5,16,22,137,950.02
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:10,2024-05-16 22:10:00,2024,5,16,22,137,950.03
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:15,2024-05-16 22:15:00,2024,5,16,22,137,949.93
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:20,2024-05-16 22:20:00,2024,5,16,22,137,949.94
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:25,2024-05-16 22:25:00,2024,5,16,22,137,949.96
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:30,2024-05-16 22:30:00,2024,5,16,22,137,949.89
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:35,2024-05-16 22:35:00,2024,5,16,22,137,949.72
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:40,2024-05-16 22:40:00,2024,5,16,22,137,949.66
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:45,2024-05-16 22:45:00,2024,5,16,22,137,949.6
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:50,2024-05-16 22:50:00,2024,5,16,22,137,949.45
Shivajinagar AWS,18.5308,73.8474,16-05-2024 22:55,2024-05-16 22:55:00,2024,5,16,22,137,949.44
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:00,2024-05-16 23:00:00,2024,5,16,23,137,949.42
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:05,2024-05-16 23:05:00,2024,5,16,23,137,949.41
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:10,2024-05-16 23:10:00,2024,5,16,23,137,949.39
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:15,2024-05-16 23:15:00,2024,5,16,23,137,949.41
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:20,2024-05-16 23:20:00,2024,5,16,23,137,949.35
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:25,2024-05-16 23:25:00,2024,5,16,23,137,949.32
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:30,2024-05-16 23:30:00,2024,5,16,23,137,949.25
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:35,2024-05-16 23:35:00,2024,5,16,23,137,949.16
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:40,2024-05-16 23:40:00,2024,5,16,23,137,949.24
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:45,2024-05-16 23:45:00,2024,5,16,23,137,949.04
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:50,2024-05-16 23:50:00,2024,5,16,23,137,949.08
Shivajinagar AWS,18.5308,73.8474,16-05-2024 23:55,2024-05-16 23:55:00,2024,5,16,23,137,949.0
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:00,2024-05-17 00:00:00,2024,5,17,0,138,948.92
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:05,2024-05-17 00:05:00,2024,5,17,0,138,948.92
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:10,2024-05-17 00:10:00,2024,5,17,0,138,948.78
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:15,2024-05-17 00:15:00,2024,5,17,0,138,948.7
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:20,2024-05-17 00:20:00,2024,5,17,0,138,948.63
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:25,2024-05-17 00:25:00,2024,5,17,0,138,948.61
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:30,2024-05-17 00:30:00,2024,5,17,0,138,948.54
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:35,2024-05-17 00:35:00,2024,5,17,0,138,948.68
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:40,2024-05-17 00:40:00,2024,5,17,0,138,948.82
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:45,2024-05-17 00:45:00,2024,5,17,0,138,948.66
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:50,2024-05-17 00:50:00,2024,5,17,0,138,948.71
Shivajinagar AWS,18.5308,73.8474,17-05-2024 00:55,2024-05-17 00:55:00,2024,5,17,0,138,948.79
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:00,2024-05-17 01:00:00,2024,5,17,1,138,948.84
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:05,2024-05-17 01:05:00,2024,5,17,1,138,948.79
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:10,2024-05-17 01:10:00,2024,5,17,1,138,948.79
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:15,2024-05-17 01:15:00,2024,5,17,1,138,948.75
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:20,2024-05-17 01:20:00,2024,5,17,1,138,948.73
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:25,2024-05-17 01:25:00,2024,5,17,1,138,948.66
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:30,2024-05-17 01:30:00,2024,5,17,1,138,948.69
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:35,2024-05-17 01:35:00,2024,5,17,1,138,948.6
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:40,2024-05-17 01:40:00,2024,5,17,1,138,948.63
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:45,2024-05-17 01:45:00,2024,5,17,1,138,948.57
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:50,2024-05-17 01:50:00,2024,5,17,1,138,948.64
Shivajinagar AWS,18.5308,73.8474,17-05-2024 01:55,2024-05-17 01:55:00,2024,5,17,1,138,948.63
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:00,2024-05-17 02:00:00,2024,5,17,2,138,948.71
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:05,2024-05-17 02:05:00,2024,5,17,2,138,948.85
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:10,2024-05-17 02:10:00,2024,5,17,2,138,949.03
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:15,2024-05-17 02:15:00,2024,5,17,2,138,948.88
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:20,2024-05-17 02:20:00,2024,5,17,2,138,948.88
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:25,2024-05-17 02:25:00,2024,5,17,2,138,948.92
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:30,2024-05-17 02:30:00,2024,5,17,2,138,949.02
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:35,2024-05-17 02:35:00,2024,5,17,2,138,948.96
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:40,2024-05-17 02:40:00,2024,5,17,2,138,948.95
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:45,2024-05-17 02:45:00,2024,5,17,2,138,949.04
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:50,2024-05-17 02:50:00,2024,5,17,2,138,949.12
Shivajinagar AWS,18.5308,73.8474,17-05-2024 02:55,2024-05-17 02:55:00,2024,5,17,2,138,949.23
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:00,2024-05-17 03:00:00,2024,5,17,3,138,949.35
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:05,2024-05-17 03:05:00,2024,5,17,3,138,949.45
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:10,2024-05-17 03:10:00,2024,5,17,3,138,949.54
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:15,2024-05-17 03:15:00,2024,5,17,3,138,949.62
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:20,2024-05-17 03:20:00,2024,5,17,3,138,949.75
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:25,2024-05-17 03:25:00,2024,5,17,3,138,949.65
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:30,2024-05-17 03:30:00,2024,5,17,3,138,949.86
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:35,2024-05-17 03:35:00,2024,5,17,3,138,949.76
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:40,2024-05-17 03:40:00,2024,5,17,3,138,949.76
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:45,2024-05-17 03:45:00,2024,5,17,3,138,949.83
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:50,2024-05-17 03:50:00,2024,5,17,3,138,949.97
Shivajinagar AWS,18.5308,73.8474,17-05-2024 03:55,2024-05-17 03:55:00,2024,5,17,3,138,949.82
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:00,2024-05-17 04:00:00,2024,5,17,4,138,949.91
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:05,2024-05-17 04:05:00,2024,5,17,4,138,950.07
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:10,2024-05-17 04:10:00,2024,5,17,4,138,950.24
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:15,2024-05-17 04:15:00,2024,5,17,4,138,950.27
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:20,2024-05-17 04:20:00,2024,5,17,4,138,950.33
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:25,2024-05-17 04:25:00,2024,5,17,4,138,950.37
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:30,2024-05-17 04:30:00,2024,5,17,4,138,950.43
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:35,2024-05-17 04:35:00,2024,5,17,4,138,950.43
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:40,2024-05-17 04:40:00,2024,5,17,4,138,950.45
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:45,2024-05-17 04:45:00,2024,5,17,4,138,950.58
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:50,2024-05-17 04:50:00,2024,5,17,4,138,950.68
Shivajinagar AWS,18.5308,73.8474,17-05-2024 04:55,2024-05-17 04:55:00,2024,5,17,4,138,950.8
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:00,2024-05-17 05:00:00,2024,5,17,5,138,950.9
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:05,2024-05-17 05:05:00,2024,5,17,5,138,951.03
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:10,2024-05-17 05:10:00,2024,5,17,5,138,951.18
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:15,2024-05-17 05:15:00,2024,5,17,5,138,951.1
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:20,2024-05-17 05:20:00,2024,5,17,5,138,951.11
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:25,2024-05-17 05:25:00,2024,5,17,5,138,951.16
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:30,2024-05-17 05:30:00,2024,5,17,5,138,951.23
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:35,2024-05-17 05:35:00,2024,5,17,5,138,951.24
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:40,2024-05-17 05:40:00,2024,5,17,5,138,951.38
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:45,2024-05-17 05:45:00,2024,5,17,5,138,951.6
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:50,2024-05-17 05:50:00,2024,5,17,5,138,951.67
Shivajinagar AWS,18.5308,73.8474,17-05-2024 05:55,2024-05-17 05:55:00,2024,5,17,5,138,951.72
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:00,2024-05-17 06:00:00,2024,5,17,6,138,951.84
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:05,2024-05-17 06:05:00,2024,5,17,6,138,951.73
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:10,2024-05-17 06:10:00,2024,5,17,6,138,951.78
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:15,2024-05-17 06:15:00,2024,5,17,6,138,951.89
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:20,2024-05-17 06:20:00,2024,5,17,6,138,951.88
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:25,2024-05-17 06:25:00,2024,5,17,6,138,951.81
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:30,2024-05-17 06:30:00,2024,5,17,6,138,951.83
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:35,2024-05-17 06:35:00,2024,5,17,6,138,951.86
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:40,2024-05-17 06:40:00,2024,5,17,6,138,951.82
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:45,2024-05-17 06:45:00,2024,5,17,6,138,952.01
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:50,2024-05-17 06:50:00,2024,5,17,6,138,951.99
Shivajinagar AWS,18.5308,73.8474,17-05-2024 06:55,2024-05-17 06:55:00,2024,5,17,6,138,951.92
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:00,2024-05-17 07:00:00,2024,5,17,7,138,951.93
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:05,2024-05-17 07:05:00,2024,5,17,7,138,952.01
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:10,2024-05-17 07:10:00,2024,5,17,7,138,952.02
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:15,2024-05-17 07:15:00,2024,5,17,7,138,952.07
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:20,2024-05-17 07:20:00,2024,5,17,7,138,952.0
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:25,2024-05-17 07:25:00,2024,5,17,7,138,952.12
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:30,2024-05-17 07:30:00,2024,5,17,7,138,952.16
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:35,2024-05-17 07:35:00,2024,5,17,7,138,952.23
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:40,2024-05-17 07:40:00,2024,5,17,7,138,952.24
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:45,2024-05-17 07:45:00,2024,5,17,7,138,952.28
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:50,2024-05-17 07:50:00,2024,5,17,7,138,952.19
Shivajinagar AWS,18.5308,73.8474,17-05-2024 07:55,2024-05-17 07:55:00,2024,5,17,7,138,952.12
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:00,2024-05-17 08:00:00,2024,5,17,8,138,952.2
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:05,2024-05-17 08:05:00,2024,5,17,8,138,952.29
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:10,2024-05-17 08:10:00,2024,5,17,8,138,952.16
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:15,2024-05-17 08:15:00,2024,5,17,8,138,952.14
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:20,2024-05-17 08:20:00,2024,5,17,8,138,952.06
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:25,2024-05-17 08:25:00,2024,5,17,8,138,951.97
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:30,2024-05-17 08:30:00,2024,5,17,8,138,951.95
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:35,2024-05-17 08:35:00,2024,5,17,8,138,951.99
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:40,2024-05-17 08:40:00,2024,5,17,8,138,951.98
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:45,2024-05-17 08:45:00,2024,5,17,8,138,951.9
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:50,2024-05-17 08:50:00,2024,5,17,8,138,951.89
Shivajinagar AWS,18.5308,73.8474,17-05-2024 08:55,2024-05-17 08:55:00,2024,5,17,8,138,951.8
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:00,2024-05-17 09:00:00,2024,5,17,9,138,951.78
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:05,2024-05-17 09:05:00,2024,5,17,9,138,951.83
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:10,2024-05-17 09:10:00,2024,5,17,9,138,951.6
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:15,2024-05-17 09:15:00,2024,5,17,9,138,951.61
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:20,2024-05-17 09:20:00,2024,5,17,9,138,951.42
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:25,2024-05-17 09:25:00,2024,5,17,9,138,951.46
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:30,2024-05-17 09:30:00,2024,5,17,9,138,951.35
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:35,2024-05-17 09:35:00,2024,5,17,9,138,951.19
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:40,2024-05-17 09:40:00,2024,5,17,9,138,951.19
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:45,2024-05-17 09:45:00,2024,5,17,9,138,951.16
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:50,2024-05-17 09:50:00,2024,5,17,9,138,951.02
Shivajinagar AWS,18.5308,73.8474,17-05-2024 09:55,2024-05-17 09:55:00,2024,5,17,9,138,950.86
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:00,2024-05-17 10:00:00,2024,5,17,10,138,950.79
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:05,2024-05-17 10:05:00,2024,5,17,10,138,950.64
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:10,2024-05-17 10:10:00,2024,5,17,10,138,950.5
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:15,2024-05-17 10:15:00,2024,5,17,10,138,950.47
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:20,2024-05-17 10:20:00,2024,5,17,10,138,950.34
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:25,2024-05-17 10:25:00,2024,5,17,10,138,950.33
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:30,2024-05-17 10:30:00,2024,5,17,10,138,950.41
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:35,2024-05-17 10:35:00,2024,5,17,10,138,950.35
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:40,2024-05-17 10:40:00,2024,5,17,10,138,950.31
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:45,2024-05-17 10:45:00,2024,5,17,10,138,950.42
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:50,2024-05-17 10:50:00,2024,5,17,10,138,950.27
Shivajinagar AWS,18.5308,73.8474,17-05-2024 10:55,2024-05-17 10:55:00,2024,5,17,10,138,950.32
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:00,2024-05-17 11:00:00,2024,5,17,11,138,950.35
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:05,2024-05-17 11:05:00,2024,5,17,11,138,950.37
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:10,2024-05-17 11:10:00,2024,5,17,11,138,950.42
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:15,2024-05-17 11:15:00,2024,5,17,11,138,950.38
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:20,2024-05-17 11:20:00,2024,5,17,11,138,950.28
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:25,2024-05-17 11:25:00,2024,5,17,11,138,950.32
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:30,2024-05-17 11:30:00,2024,5,17,11,138,950.36
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:35,2024-05-17 11:35:00,2024,5,17,11,138,950.39
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:40,2024-05-17 11:40:00,2024,5,17,11,138,950.34
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:45,2024-05-17 11:45:00,2024,5,17,11,138,950.24
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:50,2024-05-17 11:50:00,2024,5,17,11,138,950.21
Shivajinagar AWS,18.5308,73.8474,17-05-2024 11:55,2024-05-17 11:55:00,2024,5,17,11,138,950.24
Shivajinagar AWS,18.5308,73.8474,17-05-2024 12:00,2024-05-17 12:00:00,2024,5,17,12,138,950.28
